,CRSP Index File on the S&P 500 - Equal-Weighted Return-excl. dividends,US Rate of Change in Consumer Price Index,CRSP Index File on the S&P 500 - Value-Weighted Return-excl. dividends,CRSP Index File on the S&P 500 - Value-Weighted Return-incl. dividends,US 30 Day Bill Returns,EMA 10,EMA 50,EMA 200,CRSP Index File on the S&P 500 - Level of the S&P 500 Index
2011-07-31 00:00:00,0.015648195858432582,0.0008856077336814822,0.014267641405983751,0.014388783166384249,-2.800039200734549e-05,0.011108423825308886,0.005504806529284211,0.01092114545218196,0.018928913236067428
2011-08-31 00:00:00,-0.00802692876746005,0.0027542036965347637,-0.004223406036928191,-0.004223406036928191,8.299655569063906e-05,0.0017876181304569009,0.0037141863714151434,0.01041291507458436,-0.04015600749637703
2011-09-30 00:00:00,-0.015031499051548687,0.0015168490026619852,-0.012043441982708002,-0.011960269727677398,-1.000000500029089e-06,-0.010586345932215819,0.0009697404660952147,0.009649909111511451,-0.06626918421424305
2011-10-31 00:00:00,-0.036696526394853275,-0.002065130915723857,-0.028833498737735025,-0.028788788977864885,1.3999902000873147e-05,-0.025277590049348733,-0.0026521391042005522,0.00864455490566112,-0.09138818857644684
2011-11-30 00:00:00,-0.030744691530370127,-0.0008443563685307585,-0.02826648953743244,-0.028263115506253923,3.999991999914312e-06,-0.001985283997517323,0.001484419026776881,0.009581724441283636,0.10283009323572401
2011-12-31 00:00:00,-0.0022660034476754357,-0.0024700480585722845,-0.0018416347687694103,-0.0018060940063172755,0.0,0.0022589668526342543,0.0022637788954647034,0.009698902264537693,0.02135809567831635
2012-01-31 00:00:00,0.014885351404689502,0.004390348301292854,0.01523297683886302,0.01526023801371329,-2.0000019999491555e-06,0.00653232514561754,0.0031852949177618647,0.009858738435677044,0.025762437464042328
2012-02-29 00:00:00,0.012317023075927858,0.004393335154657746,0.008999781204158513,0.009204490407081229,3.099951950982233e-05,0.011920060567753611,0.004478611586373789,0.010120490988231163,0.03616486996736593
2012-03-31 00:00:00,0.006056470500343578,0.007566303197384233,0.006079762730670801,0.00614294243496633,4.599894203243471e-05,0.01649209733780011,0.005756558692908517,0.010388608120716519,0.037066262803009356
2012-04-30 00:00:00,0.007846284245262417,0.003016445949053245,0.007326762602760808,0.007379586746016515,2.8999579508186245e-05,0.01934606015049389,0.006793120815053905,0.010605526376307559,0.0321888928076159
2012-05-31 00:00:00,0.006465384286649108,-0.0011736885029619583,0.0055551525287255,0.005557998669907402,6.499788759151895e-05,0.014126808448086512,0.006159671990434274,0.010406866171441348,-0.009359824212746691
2012-06-30 00:00:00,-0.028636364717882758,-0.0014670756293769396,-0.025059092736017342,-0.02501833488211808,2.1999758003515767e-05,-0.005767721826688771,0.002181131596174987,0.009355125134280962,-0.09529310806317753
2012-07-31 00:00:00,0.0017906648023989676,-0.0016313298953494375,0.0023447189967234112,0.002402079695186333,3.1999488010954404e-05,0.007317378661712067,0.004691688430031491,0.00992074907184549,0.06620033085951584
2012-08-31 00:00:00,-0.004260857574778916,0.005549572596701736,-0.0032367365848378522,-0.0030772498804949007,4.999875004177061e-05,0.007264684157334755,0.0047832911930748385,0.009891961109813564,0.007027558887636853
2012-09-30 00:00:00,-0.0014762761596170493,0.00445207479123561,-0.0009563276355378627,-0.0009362694634970698,6.699775560028854e-05,0.009841842152414342,0.005436458327866904,0.01000685754782808,0.021439053130272487
2012-10-31 00:00:00,0.0019526832724916137,-0.00038907568012698865,0.0027166575420368324,0.002760049556518586,3.6999315516948623e-05,0.013100001914161361,0.0063119588186181215,0.01018352285423798,0.027761720842022955
2012-11-30 00:00:00,0.01394094192093025,-0.00474925990235661,0.01044504014751194,0.010520010139264227,8.499638770458602e-05,0.008578436067325966,0.005602916894616105,0.009965093669186523,-0.011768610243433312
2012-12-31 00:00:00,-0.0048320887594442,-0.002696632647779301,-0.0048557802419363656,-0.004843122005037981,0.00010299469586417844,0.004694892139720535,0.0048819767993564965,0.009738763826363734,-0.0127810555345039
2013-01-31 00:00:00,0.023685735127638007,0.002952636674951976,0.02510443997295451,0.0252883277997535,2.1999758003515767e-05,0.010547810925486905,0.006137034393947832,0.010008885036662956,0.036885945461435574
2013-02-28 00:00:00,0.0090552660457131,0.00815664395027187,0.009931603945147395,0.009952924909209529,5.399854205248437e-05,0.01483260717028778,0.0072341777617103385,0.01024873882009807,0.03411419027189172
2013-03-31 00:00:00,0.0022391602086009464,0.0026115868364868984,0.0024448120101448114,0.0024628626623914673,4.09991595229307e-05,0.012739157603983012,0.007080627047745681,0.010179782558759894,0.0033186345556115615
2013-04-30 00:00:00,-0.0072909887799067034,-0.0010405411752474158,-0.0043263792969533334,-0.004279849504109813,3.6999315516948623e-05,0.015613939443627541,0.007922581191835181,0.010362575346454104,0.02855045772202793
2013-05-31 00:00:00,-0.010152664321203727,0.001778417677411105,-0.009298958612135089,-0.009255831353784664,1.1999928000476974e-05,0.015148926641975546,0.008123906205274646,0.010389379263748508,0.01305636903454157
2013-06-30 00:00:00,0.002823953886201417,0.0023971245997214514,0.00591055420969745,0.006010117009919663,1.2999915500773082e-05,0.01890731402572538,0.00921002977575798,0.010642420835776878,0.03582005725259965
2013-07-31 00:00:00,0.006356367425322542,0.0003939224023816441,0.005359962700921742,0.005465941487380539,8.999959500168733e-06,0.012625599104018071,0.008235435743623754,0.010380883135483927,-0.01564211804366482
2013-08-31 00:00:00,0.015116753955192947,0.001202276975307774,0.012330782457464261,0.012426134806838459,8.999959500168733e-06,0.020393871147940387,0.010083108669191088,0.010828347933594443,0.05535109534559081
2013-09-30 00:00:00,0.004717897200080255,0.001162324239389005,0.004046604441203667,0.004099260539121644,7.999968000178667e-06,0.009394022609577824,0.008114935944397175,0.010321545508254662,-0.0401052958130537
2013-10-31 00:00:00,0.008357993459588415,-0.00257832101480044,0.007851455497075253,0.007916644512256026,1.6999855501571383e-05,0.01370906445035299,0.00909579150476753,0.01054846299308637,0.03312675273384123
2013-11-30 00:00:00,0.003050993980856304,-0.002044087724573197,0.0028007312880268774,0.0028082741044869013,3.1999488010954404e-05,0.01822786228236325,0.010251346838949566,0.010827209157597047,0.03856245252640943
2013-12-31 00:00:00,-0.0025242452280062194,-8.600369821206284e-05,-0.0025718062604744986,-0.0025294112652166634,2.2999735504161862e-05,0.018921223064651223,0.010713699770165156,0.010938792614585606,0.0220413465849471
2014-01-31 00:00:00,-0.009692802806362257,0.003713097911882654,-0.008770803289395439,-0.008632437506226328,1.1999928000476974e-05,0.018592056910716352,0.010964566807335522,0.011000205715117187,0.017110809218009445
2014-02-28 00:00:00,-0.024631346217194063,0.0036911792083531973,-0.023225025024015584,-0.023225025024015584,4.499898753044673e-05,0.006043206829738197,0.008557069342943403,0.010388993533527329,-0.050426618534663493
2014-03-31 00:00:00,-0.006855604043876506,0.006419351802183406,-0.007442031348210378,-0.0073935359507494615,2.7999608007234163e-05,0.015472466054816997,0.010492248292932745,0.010861780986603392,0.0579041325676716
2014-04-30 00:00:00,0.008021052179442604,0.0032915768123971375,0.007082585174657853,0.007145267666131091,1.4999887501223254e-05,0.016537250723251656,0.010917210388551368,0.010965930247743734,0.02132878173120763
2014-05-31 00:00:00,0.0003963962246346108,0.003486913644475317,-0.00010924756729820584,-4.67318719168656e-05,7.999968000178667e-06,0.013352962486615777,0.01045079686044168,0.010847101742012496,-0.000976334578245675
2014-06-30 00:00:00,0.0016752509831543458,0.0018602686268780438,0.0007410304690895393,0.0008316982431123194,1.9999800002575608e-05,0.014867528008135678,0.010891278271992015,0.010954922350101677,0.021683072854975234
2014-07-31 00:00:00,0.005587693721976479,-0.00039007606977878686,0.006663574987884926,0.006840283825028875,1.2999915500773082e-05,0.016674708414928477,0.011436993643501979,0.011092754169956347,0.02480702024549607
2014-08-31 00:00:00,-0.0020226461703217787,-0.0016723976777299767,-0.0029867057685468205,-0.002986232356826469,2.9999954999842446e-06,0.009149576581974461,0.010019326572528624,0.010736472868102866,-0.0247135166663186
2014-09-30 00:00:00,-0.00046398852602979896,0.0007527166377389363,-0.00047939138969249346,-0.0004391578156791713,3.999991999914312e-06,0.01462831619824623,0.011166907666604725,0.011020514376594074,0.039282644471469196
2014-10-31 00:00:00,-0.013517855909973047,-0.002515160365668394,-0.013256611881497642,-0.013167897473339596,1.1999928000476974e-05,0.006799834902002023,0.009614153211792898,0.010627988552636951,-0.028428330931096906
2014-11-30 00:00:00,-0.00023419272097461712,-0.00541362727268605,-0.00017358956579690464,-0.00016095965330999832,-1.000000500029089e-06,0.012137058474391303,0.01065495365643408,0.010881984333706666,0.03615456455014307
2014-12-31 00:00:00,-0.008554765887114214,-0.005686135470986508,-0.0070699513120744215,-0.007023765994726602,4.999987500074422e-06,0.01311280615315576,0.010923530795695326,0.010947871760312528,0.01750367070759581
2015-01-31 00:00:00,-8.327336713055645e-05,-0.004717108081455527,-0.0002976605965201672,-0.00016496510599487083,1.2999915500773082e-05,0.011149637550734821,0.010585956209191219,0.010861976308367534,0.002315378839840595
2015-02-28 00:00:00,0.013333650472107146,0.004333596392247971,0.01274342652724016,0.012769294433253446,-2.1000220503135806e-05,0.0057926853713845365,0.00945264030154875,0.010571672072108238,-0.018313599435691743
2015-03-31 00:00:00,0.005301561853231512,0.0059343568215179466,0.006193872307840587,0.0062500506785040585,-8.000032000178669e-06,0.013224194059971914,0.010911987080257235,0.010930819446103331,0.04666598315861511
2015-04-30 00:00:00,-0.0031625184941111214,0.002030936252092925,-0.004090877239627806,-0.003971451785090717,2.8999579508186245e-05,0.0057963929395678454,0.009400587112315756,0.01054714251527394,-0.027628712102250458
2015-05-31 00:00:00,0.01076613660700515,0.005084054266468489,0.010769450728409749,0.01077309130284537,-5.000012500074423e-06,0.008982813556744637,0.00994651335630495,0.01067425260302286,0.023321706334040203
2015-06-30 00:00:00,0.0015535216600971661,0.0034968787864089815,0.002091118087776246,0.002186922939866084,3.999991999914312e-06,0.007645997344247677,0.00962038829872481,0.010584263267550109,0.0016303243880113607
2015-07-31 00:00:00,0.00616467627667869,6.699775560028854e-05,0.006838602364698625,0.007077653217409901,-3.7000684516838534e-05,0.0032774928128464775,0.008600734734913684,0.010315954403410715,-0.01638077757845892
2015-08-31 00:00:00,-0.004320374391523975,-0.001417003475392607,-0.002678491959004692,-0.0026780598031205666,2.6999635506560113e-05,0.0044773734623592,0.008650777936884381,0.010311585069895848,0.00987683638516645
2015-09-30 00:00:00,-0.029391880373774586,-0.00155821338415634,-0.02990930716121762,-0.029860664997522084,-6.00001800002249e-06,-0.013043359079080906,0.0047081334877688615,0.009294687153622642,-0.09188665551556138
2015-10-31 00:00:00,-0.00028922652195834315,-0.0004501012803852057,0.002014833858353126,0.0020808505280989755,-2.7000364506560378e-05,-0.009727135115669104,0.004727260516471416,0.009253902930399372,0.0051958727196839945
2015-11-30 00:00:00,0.012940765932845235,-0.002113231301237616,0.01161737620417847,0.011619115874392313,1.9999800002575608e-05,0.008323483283224214,0.00805369210712917,0.010052881668188872,0.08955126607824414
2015-12-31 00:00:00,0.009710923979807542,-0.003422851277512602,0.010593272636647994,0.010675770628391068,0.00010299469586417844,0.006687374187226136,0.007711385877643116,0.009946135415323657,-0.0006751167447652138
2016-01-31 00:00:00,-0.012066548863800092,0.0016516352991932139,-0.015537534748260761,-0.015306539663145295,3.6999315516948623e-05,-0.002479732365164229,0.005694009496130803,0.0094120274823262,-0.04373171185092087
2016-02-29 00:00:00,0.0005730285877541022,0.0008226615211993223,-0.00038245342598884017,-0.00035305181545841103,0.0002049789903712776,-0.008772307551244484,0.004016248500650943,0.008949331727391555,-0.03708889588860563
2016-03-31 00:00:00,0.022383949677799556,0.004296755709775076,0.023294885004608325,0.02347379208154723,0.00018998195228592005,-0.0035601007981991193,0.004638937955155024,0.009058242153890195,0.01989482959050502
2016-04-30 00:00:00,0.0036616977944421546,0.004729796854952817,0.0063594726198500946,0.006367981300276853,5.099869954423856e-05,0.005564924342763235,0.006285549701113408,0.009432065987951923,0.04662753747709383
2016-05-31 00:00:00,0.00674328486337011,0.0040378369530507194,0.007920426445996137,0.007926866216836853,0.00011499338800700186,0.0053102937456067445,0.006202369558262001,0.009379651958802178,0.004164456058402537
2016-06-30 00:00:00,0.0017799319808025316,0.003278619448602481,0.001095654551277355,0.0012651463647332804,0.0001879823302146554,0.005901711011941378,0.006294946779916324,0.00937152695135586,0.00856308871044723
2016-07-31 00:00:00,0.0032359516563855027,-0.001619310375649288,0.001980979563689127,0.0021661891173407155,0.0001709853811664445,0.005141922587112756,0.006115649834640546,0.00929542095856012,0.001722874675383958
2016-08-31 00:00:00,-0.004593175498538253,0.0009175788956961027,-0.0011866357738278836,-0.001183381920266432,0.00016498638899716046,0.009983949124863275,0.007121823117389569,0.00951907914349724,0.031773068544740615
2016-09-30 00:00:00,-0.0009937037600836781,0.0024011150147446856,5.081242902659392e-05,6.188266522837977e-05,0.00021897602300054725,0.008170360735086394,0.006842897229691563,0.009424453609542943,9.212981090434075e-06
2016-10-31 00:00:00,-0.0033107464779178666,0.001246223141261495,-0.003219555210280901,-0.003097011794034788,0.00016798588958029086,0.005873971616479522,0.00639965500824282,0.00928630203713703,-0.004459779417251399
2016-11-30 00:00:00,-0.00801966068681756,-0.0015562102673064634,-0.006837539788071536,-0.006827223543794444,0.0001359907528383138,0.0005949146516147086,0.005240419843594986,0.008963444885620472,-0.02316084169027695
2016-12-31 00:00:00,-0.003978569020019351,0.0003269465471523695,-0.0037284068788643802,-0.003690540675379044,0.00023897144404992434,0.007194346834413534,0.006481650110787663,0.009241338883345723,0.03689179165700825
